,CustomerID,frequency,monetary_value,recency
2597,15847.0,22,389.27,37
2598,15850.0,97,238.85,18
2599,15852.0,22,160.71,186
2600,15853.0,30,110.8,51
2601,15854.0,140,2974.65,3
2602,15855.0,80,712.24,136
2604,15857.0,14,297.0,18
2605,15858.0,191,1438.85,15
2606,15860.0,142,977.21,40
2607,15861.0,547,3000.36,11
2608,15862.0,147,832.88,7
2609,15863.0,18,68.84,25
2610,15864.0,24,1769.7800000000002,21
2611,15865.0,40,895.13,40
2612,15866.0,45,230.53,100
2613,15867.0,463,3797.79,4
2614,15869.0,15,149.64,276
2615,15870.0,76,354.09000000000003,32
2616,15872.0,128,360.93,14
2617,15874.0,137,4330.67,62
2618,15877.0,131,440.78,1
2619,15880.0,106,313.28000000000003,368
2620,15881.0,32,438.24,311
2621,15882.0,24,495.36,198
2622,15883.0,49,396.48,1
2623,15885.0,18,379.35,92
2624,15886.0,12,181.09,59
2625,15888.0,14,141.27,79
2626,15889.0,93,446.87,156
2627,15891.0,62,524.52,226
2628,15894.0,41,263.55,252
2629,15895.0,11,179.17,149
2630,15897.0,24,222.05,193
2631,15898.0,87,1384.68,0
2632,15899.0,4,56.25,368
2633,15900.0,51,351.11,23
2634,15901.0,116,363.88,16
2635,15903.0,75,5126.34,9
2636,15904.0,30,164.68,7
2637,15906.0,151,1521.79,19
2638,15907.0,249,967.45,3
2639,15909.0,7,191.94,173
2640,15910.0,267,1232.18,0
2641,15912.0,19,264.62,177
2642,15916.0,160,1491.24,15
2643,15917.0,12,123.1,247
2644,15918.0,40,334.23,190
2645,15919.0,143,639.89,19
2646,15920.0,60,167.5,153
2647,15921.0,25,336.03000000000003,172
2648,15922.0,12,363.6,371
2649,15923.0,21,127.08,372
2650,15925.0,12,207.15,193
2651,15930.0,21,426.63,66
2652,15932.0,119,2461.85,3
2653,15933.0,74,1107.46,20
2654,15935.0,12,416.86,238
2655,15937.0,7,145.35,63
2656,15938.0,18,404.58,111
2657,15939.0,77,6102.26,89
2658,15940.0,2,31.799999999999997,310
2659,15942.0,14,337.44,133
2660,15944.0,6,325.1,276
2661,15945.0,2,181.0,364
2662,15947.0,29,1708.24,82
2663,15948.0,60,955.24,7
2664,15949.0,19,364.72,16
2665,15950.0,103,1705.26,1
2666,15951.0,43,669.57,0
2667,15952.0,91,806.57,33
2668,15953.0,103,1634.53,14
2669,15955.0,185,4389.81,23
2670,15957.0,42,428.89,31
2671,15958.0,7,104.35,73
2672,15963.0,28,470.76,19
2673,15965.0,122,845.64,16
2674,15967.0,84,418.83,22
2675,15969.0,21,582.9,2
2676,15970.0,11,314.1,303
2677,15971.0,35,4199.85,17
2678,15973.0,6,99.77000000000002,235
2679,15974.0,177,3429.55,38
2680,15975.0,24,371.01,83
2681,15976.0,98,430.94,164
2682,15977.0,65,1054.73,16
2683,15978.0,49,1098.78,76
2684,15980.0,43,2398.86,88
2685,15981.0,97,3408.48,24
2686,15983.0,113,1475.02,21
2687,15984.0,275,2816.97,2
2688,15985.0,38,1037.42,122
2689,15986.0,14,168.12,29
2690,15987.0,140,1451.28,11
2691,15988.0,27,158.03,18
2692,15990.0,52,792.11,43
2693,15992.0,3,41.989999999999995,3
2694,15993.0,560,2756.82,8
2695,15994.0,35,427.07,54
2696,15996.0,131,1044.78,87
2697,15998.0,509,3084.17,36
2698,16000.0,9,12393.7,2
2699,16003.0,103,2735.37,29
2700,16005.0,218,615.39,11
2701,16006.0,8,101.4,210
2702,16007.0,385,1701.94,47
2703,16008.0,33,478.78,23
2704,16009.0,90,992.71,21
2705,16010.0,86,407.5,245
2706,16011.0,212,3362.71,7
2707,16012.0,94,1415.29,34
2709,16014.0,148,653.13,35
2710,16015.0,184,690.54,3
2711,16016.0,237,1483.31,2
2712,16017.0,32,211.88,46
2713,16018.0,28,408.90000000000003,38
2714,16019.0,165,3450.2400000000002,1
2715,16020.0,46,851.01,16
2716,16022.0,76,628.28,259
2717,16023.0,101,719.81,45
2718,16024.0,64,251.24,11
2719,16025.0,28,439.65999999999997,29
2720,16026.0,32,236.09,42
2721,16027.0,17,852.12,91
2723,16030.0,29,331.24,309
2724,16031.0,100,548.94,91
2726,16034.0,22,437.7,195
2727,16036.0,55,758.92,86
2728,16037.0,39,855.02,269
2729,16038.0,28,454.33000000000004,7
2730,16040.0,65,1313.55,64
2731,16041.0,6,3166.4,30
2732,16042.0,75,1147.37,21
2733,16043.0,39,773.99,37
2734,16045.0,83,1340.7,119
2735,16048.0,9,243.69000000000003,85
2736,16049.0,312,1111.79,39
2737,16050.0,10,137.9,173
2738,16052.0,34,362.06,53
2739,16053.0,84,1511.95,32
2740,16054.0,70,783.9,144
2741,16055.0,8,134.8,220
2742,16056.0,68,664.85,44
2743,16057.0,134,2140.2200000000003,3
2744,16059.0,180,1459.8600000000001,65
2745,16061.0,1,-29.95,268
2746,16062.0,64,1153.62,9
2747,16063.0,23,335.32,259
2748,16065.0,74,372.09,364
2749,16066.0,102,1521.87,16
2750,16070.0,33,852.15,21
2751,16071.0,21,326.24,44
2752,16072.0,23,584.3199999999999,287
2753,16073.0,2,94.35,291
2754,16076.0,131,2173.53,2
2755,16078.0,1,79.2,283
2756,16079.0,21,1352.0,16
2757,16080.0,11,176.6,81
2758,16081.0,227,2806.9,55
2759,16083.0,31,1317.62,100
2760,16084.0,38,436.18,298
2761,16085.0,167,981.51,22
2762,16086.0,40,1119.31,58
2763,16091.0,18,315.06,154
2764,16092.0,53,779.36,98
2765,16093.0,1,17.0,106
2766,16094.0,67,1041.83,11
2767,16096.0,12,320.62,263
2768,16097.0,10,185.04999999999998,239
2769,16098.0,67,2005.63,87
2770,16099.0,39,731.9,49
2771,16101.0,83,1245.96,8
2772,16102.0,57,1842.14,41
2773,16103.0,48,1429.64,6
2774,16104.0,29,302.36,61
2775,16105.0,13,336.96,248
2776,16106.0,6,108.38,65
2777,16107.0,31,3204.1600000000003,17
2778,16108.0,49,816.1,84
2779,16109.0,18,611.88,218
2780,16110.0,354,1337.48,44
2781,16112.0,16,195.73999999999998,142
2782,16113.0,30,161.38,182
2783,16114.0,8,135.75000000000003,170
2784,16115.0,284,1667.97,9
2785,16116.0,35,592.88,205
2786,16117.0,30,232.21,189
2787,16119.0,16,423.36,7
2788,16120.0,32,1294.14,58
2789,16121.0,212,867.11,56
2790,16122.0,38,684.4200000000001,72
2791,16123.0,16,307.78,51
2792,16124.0,16,187.15,315
2793,16125.0,13,289.35,366
2794,16126.0,117,6287.77,28
2795,16127.0,40,656.25,38
2796,16128.0,89,1880.22,17
2797,16131.0,78,3506.54,51
2799,16134.0,38,603.69,21
2800,16135.0,21,517.55,262
2801,16136.0,37,709.38,59
2802,16138.0,1,-7.95,367
2803,16139.0,31,635.41,18
2804,16140.0,37,703.77,52
2805,16141.0,30,620.4,87
2806,16142.0,37,535.34,249
2807,16143.0,118,2419.84,2
2808,16144.0,1,175.2,246
2809,16145.0,237,3741.98,8
2810,16146.0,29,734.13,156
2811,16147.0,22,375.0,133
2812,16148.0,1,76.32000000000001,295
2813,16149.0,18,280.52,4
2814,16150.0,136,1906.07,38
2815,16152.0,29,1829.04,268
2816,16153.0,89,1824.23,49
2817,16156.0,139,3024.62,8
2818,16157.0,19,644.24,15
2819,16159.0,14,348.2,281
2820,16160.0,22,1009.4499999999999,63
2821,16161.0,502,5352.97,1
2822,16162.0,2,37.4,251
2823,16163.0,7,441.59999999999997,224
2824,16164.0,35,802.53,16
2825,16168.0,99,3770.6,10
2826,16169.0,85,1822.97,7
2827,16170.0,127,1880.4199999999998,50
2828,16171.0,3,73.2,58
2829,16172.0,69,1140.21,94
2830,16173.0,87,1406.57,15
2831,16174.0,23,1009.5500000000001,125
2832,16175.0,58,1037.59,93
2833,16177.0,15,331.95,49
2834,16178.0,8,197.9,137
2835,16179.0,11,215.83,60
2836,16180.0,176,10217.48,99
2837,16181.0,11,305.54,72
2838,16182.0,28,6617.65,71
2839,16183.0,15,338.71000000000004,66
2840,16184.0,46,1155.54,63
2841,16185.0,31,529.41,16
2842,16186.0,219,3991.94,22
2843,16187.0,297,6841.24,31
2844,16188.0,67,981.86,44
2845,16189.0,11,215.48,15
2846,16190.0,6,215.08,39
2847,16191.0,151,4913.32,2
2848,16193.0,19,314.45,236
2849,16198.0,15,400.68100000000004,74
2850,16200.0,179,1080.6200000000001,3
2851,16201.0,115,1821.52,2
2852,16202.0,18,365.27,360
2853,16203.0,36,589.15,58
2854,16204.0,57,405.71,22
2855,16205.0,98,761.38,30
2856,16206.0,63,537.0600000000001,54
2857,16207.0,19,394.38,24
2858,16208.0,66,664.26,44
2859,16209.0,46,2262.62,88
2861,16211.0,24,542.77,80
2862,16212.0,43,681.19,18
2863,16213.0,6,159.0,78
2864,16214.0,44,1062.75,170
2865,16215.0,14,242.35,80
2866,16216.0,37,914.9300000000001,266
2867,16217.0,19,259.39000000000004,234
2868,16218.0,90,3054.87,29
2869,16221.0,97,864.86,36
2870,16222.0,137,846.72,317
2871,16224.0,96,1295.3,56
2872,16225.0,134,1096.32,44
2873,16226.0,8,255.12,202
2874,16227.0,7,308.32000000000005,218
2875,16229.0,47,1010.6,86
2876,16230.0,35,542.03,189
2877,16232.0,38,983.23,32
2878,16233.0,25,422.13,70
2879,16235.0,48,858.41,40
2880,16236.0,20,432.2,77
2881,16239.0,21,372.9,56
2882,16240.0,142,3693.81,7
2883,16241.0,662,2607.87,9
2884,16242.0,295,3598.26,7
2885,16243.0,51,409.1,33
2886,16244.0,91,1522.75,211
2887,16245.0,93,1352.3600000000001,23
2888,16247.0,16,114.56,169
2889,16248.0,7,152.94,61
2890,16249.0,69,1800.07,52
2891,16250.0,24,389.44,260
2892,16252.0,21,-295.09,365
2893,16253.0,124,3665.62,31
2894,16255.0,274,2609.3,16
2895,16256.0,14,732.63,257
2896,16257.0,2,46.95,176
2897,16258.0,135,5203.51,44
2898,16260.0,18,1035.45,50
2899,16261.0,124,746.83,16
2900,16262.0,3,-31.65,360
2901,16265.0,260,5423.15,8
2902,16266.0,61,861.89,73
2903,16268.0,45,667.65,70
2904,16270.0,54,1141.24,352
2905,16271.0,134,1423.29,2
2906,16272.0,25,411.7,116
2907,16274.0,67,357.95,372
2908,16275.0,33,559.87,196
2909,16276.0,6,810.6000000000001,176
2910,16278.0,25,537.83,22
2911,16279.0,109,1496.68,20
2912,16281.0,17,2062.06,71
2913,16282.0,11,168.3,339
2914,16283.0,168,1531.51,5
2915,16284.0,109,823.97,30
2916,16287.0,8,142.5,169
2917,16292.0,19,280.9,116
2918,16293.0,120,2236.7400000000002,8
2919,16295.0,79,1328.55,9
2920,16297.0,23,275.4,212
2921,16298.0,27,598.2,22
2922,16302.0,12,212.82,107
2923,16303.0,167,5305.83,25
2924,16305.0,22,361.21999999999997,138
2925,16306.0,44,602.27,213
2926,16308.0,4,2560.0,37
2927,16309.0,44,686.67,91
2928,16311.0,37,616.26,17
2929,16313.0,16,274.15000000000003,2
2930,16315.0,14,226.37,330
2931,16316.0,156,2755.56,63
2932,16317.0,69,1341.65,119
2933,16318.0,19,328.15,34
2934,16319.0,3,404.40000000000003,217
2935,16320.0,56,1038.46,171
2936,16321.0,16,230.70000000000002,71
2937,16322.0,37,326.75,0
2938,16323.0,1,207.50000000000003,195
2939,16324.0,118,428.68,127
2940,16325.0,20,510.54,43
2941,16326.0,320,3085.96,5
2942,16327.0,319,3844.22,13
2943,16330.0,41,242.21,17
2944,16332.0,154,1583.2,27
2946,16337.0,10,151.05,36
2947,16338.0,11,214.79999999999998,156
2948,16339.0,20,109.95,283
2949,16340.0,153,549.07,106
2950,16341.0,84,1959.38,24
2951,16342.0,15,322.41,74
2952,16343.0,47,370.47999999999996,15
2953,16344.0,2,101.10000000000001,157
2954,16345.0,38,575.41,43
2955,16347.0,92,887.65,10
2956,16348.0,235,1469.45,31
2957,16349.0,9,53.5,290
2958,16350.0,60,1100.47,20
2959,16351.0,8,153.9,332
2960,16352.0,28,494.44,17
2961,16353.0,94,6675.71,3
2962,16354.0,39,395.8,62
2963,16356.0,32,210.32000000000002,197
2964,16357.0,34,658.88,32
2965,16358.0,110,2024.95,0
2966,16359.0,70,1460.3700000000001,6
2967,16360.0,671,3411.69,4
2968,16361.0,106,896.66,9
2969,16362.0,90,652.07,31
2970,16363.0,5,109.36000000000001,52
2971,16364.0,53,707.04,11
2972,16365.0,51,1540.42,17
2973,16366.0,18,327.3,18
2974,16367.0,130,804.49,36
2975,16368.0,76,497.43,1
2976,16369.0,118,1553.66,17
2977,16370.0,228,1320.56,81
2978,16372.0,97,367.93,32
2979,16374.0,111,473.03000000000003,65
2980,16376.0,128,977.52,8
2981,16377.0,5,676.2,266
2982,16378.0,23,362.95,246
2983,16379.0,109,2131.9,3
2984,16380.0,32,1780.59,60
2985,16383.0,102,668.36,74
2986,16384.0,33,584.5,89
2987,16385.0,59,555.89,59
2988,16386.0,88,317.2,28
2989,16387.0,4,94.36,322
2990,16389.0,35,1362.27,52
2991,16392.0,45,221.19,269
2992,16393.0,358,2941.05,1
2993,16394.0,100,1412.06,49
2994,16395.0,210,1486.9,60
2995,16398.0,86,1631.15,144
2996,16399.0,73,408.57,18
2997,16400.0,29,303.93,94
2998,16401.0,198,4061.24,0
2999,16402.0,60,299.6,264
3000,16403.0,15,161.04999999999998,301
3001,16404.0,23,443.05,69
3002,16405.0,5,167.25,301
3003,16406.0,63,163.07,18
3004,16407.0,172,2126.93,12
3005,16409.0,232,2028.88,35
3006,16411.0,45,214.65,18
3007,16412.0,35,151.83,53
3008,16413.0,31,262.2,56
3009,16414.0,7,126.25,21
3010,16415.0,54,210.35,43
3011,16416.0,73,1026.99,26
3012,16418.0,102,675.27,44
3013,16419.0,52,959.48,112
3015,16423.0,18,346.12,24
3016,16424.0,6,82.56,190
3017,16425.0,21,302.7,301
3018,16426.0,372,1908.25,1
3019,16427.0,9,241.06,262
3020,16428.0,1,-2.95,80
3021,16429.0,2,284.55,105
3022,16430.0,6,300.85,56
3023,16431.0,83,642.81,212
3024,16432.0,8,287.4,63
3025,16433.0,17,184.26,27
3026,16434.0,109,1522.25,28
3027,16438.0,132,798.35,5
3028,16440.0,282,3640.67,7
3029,16441.0,24,381.2,66
3030,16442.0,174,616.79,1
3031,16444.0,86,638.77,45
3032,16445.0,63,230.51,33
3033,16446.0,4,2.8999999999941792,0
3034,16447.0,36,259.01,135
3035,16448.0,20,188.89000000000001,197
3036,16449.0,43,674.69,190
3037,16450.0,11,311.92,149
3038,16451.0,14,266.97,87
3039,16454.0,3,-8.15,44
3040,16455.0,99,1841.18,63
3041,16456.0,111,2158.37,98
3042,16457.0,9,208.36,217
3043,16458.0,202,3482.7400000000002,2
3044,16460.0,135,814.72,27
3045,16461.0,33,151.42,177
3046,16462.0,4,102.0,63
3047,16463.0,85,1383.7,20
3048,16464.0,236,1314.68,19
3049,16466.0,148,1603.46,33
3050,16468.0,2,74.9,73
3051,16469.0,182,650.43,23
3052,16470.0,171,757.44,51
3053,16471.0,13,223.95000000000002,274
3054,16473.0,19,314.86,164
3055,16474.0,368,1811.47,6
3056,16475.0,28,544.3,87
3057,16477.0,146,2494.46,63
3058,16478.0,17,331.0,24
3059,16479.0,35,300.83,9
3060,16480.0,53,769.29,75
3061,16482.0,18,220.62,15
3062,16483.0,19,139.35,191
3063,16484.0,26,379.4,173
3064,16485.0,42,363.65,76
3065,16488.0,31,492.2,32
3066,16491.0,39,731.5,46
3067,16493.0,62,1329.66,72
3068,16494.0,50,826.53,296
3069,16495.0,97,684.41,2
3070,16496.0,97,1562.22,8
3071,16497.0,136,2965.69,49
3072,16498.0,16,86.12,160
3073,16499.0,22,319.1,359
3074,16500.0,11,400.86,4
3075,16503.0,86,1421.43,106
3076,16504.0,86,484.38,24
3077,16505.0,4,777.6,31
3078,16506.0,3,90.30000000000001,19
3079,16509.0,13,363.7,296
3080,16510.0,13,248.1,371
3081,16511.0,169,950.26,21
3082,16513.0,35,874.59,4
3083,16515.0,113,1627.13,51
3084,16516.0,6,101.69999999999999,29
3085,16517.0,17,162.7,276
3086,16518.0,42,480.92,60
3087,16519.0,13,215.07999999999998,24
3088,16520.0,157,1036.6200000000001,185
3089,16523.0,298,9295.67,1
3090,16525.0,200,11895.57,1
3091,16526.0,15,290.36,171
3092,16527.0,14,228.06,80
3093,16528.0,17,244.41,3
3094,16529.0,30,455.25,189
3095,16531.0,77,1244.59,21
3096,16532.0,4,6748.8,17
3097,16533.0,181,1026.94,18
3098,16535.0,31,593.75,4
3099,16536.0,56,539.02,106
3100,16539.0,45,1388.81,2
3101,16542.0,5,119.62,53
3102,16545.0,3,339.3,164
3103,16546.0,31,-95.93,290
3105,16550.0,261,2266.25,108
3106,16551.0,32,922.12,95
3107,16552.0,17,379.73,242
3108,16553.0,86,5664.57,162
3109,16554.0,74,641.55,2
3110,16555.0,17,285.89,34
3111,16556.0,207,3313.79,66
3112,16557.0,11,281.85,23
3113,16558.0,474,8257.04,0
3114,16560.0,58,816.51,20
3115,16561.0,31,511.12,5
3116,16563.0,19,1077.74,53
3117,16565.0,3,173.7,363
3118,16566.0,19,614.01,14
3119,16567.0,35,865.6,193
3120,16569.0,5,124.2,2
3121,16570.0,133,3622.95,8
3122,16571.0,106,1285.22,2
3123,16572.0,58,999.7,126
3124,16573.0,46,648.41,73
3125,16574.0,28,451.44,70
3126,16579.0,1,-30.599999999999998,364
3127,16581.0,11,70.44,154
3128,16582.0,6,313.62,112
3129,16583.0,14,233.45,373
3130,16584.0,31,908.03,79
3131,16586.0,8,463.95,248
3132,16587.0,13,225.15,231
3133,16589.0,33,459.24,70
3134,16591.0,10,213.5,68
3135,16592.0,222,4073.28,3
3136,16593.0,27,330.03,50
3137,16594.0,53,181.09,74
3138,16595.0,85,360.16,60
3139,16596.0,12,250.15,15
3140,16597.0,7,90.04,3
3141,16598.0,11,140.7,276
3142,16600.0,62,813.52,3
3143,16601.0,31,244.79999999999998,40
3144,16602.0,32,494.72999999999996,30
3145,16603.0,34,482.47,74
3146,16607.0,174,3038.67,17
3147,16609.0,280,5450.96,14
3148,16610.0,6,75.66,218
3149,16611.0,11,120.99000000000001,185
3150,16612.0,66,1187.66,32
3151,16613.0,30,618.59,69
3152,16614.0,26,506.19,182
3153,16616.0,33,500.42,14
3154,16617.0,5,151.85,235
3155,16618.0,97,2630.64,30
3156,16619.0,16,204.41,253
3157,16620.0,9,178.96,3
3158,16621.0,29,813.48,51
3159,16623.0,5,129.45,245
3160,16624.0,48,810.5699999999999,80
3161,16625.0,23,333.08,274
3162,16626.0,184,4379.65,0
3163,16627.0,20,322.8,78
3164,16628.0,119,2183.04,29
3165,16629.0,64,417.73,73
3166,16633.0,153,2878.15,16
3167,16634.0,9,217.9,222
3168,16637.0,72,1124.59,31
3169,16638.0,95,1676.47,22
3170,16639.0,52,1169.38,24
3171,16641.0,12,231.10000000000002,105
3172,16642.0,35,679.83,4
3173,16643.0,27,487.51,245
3174,16644.0,62,833.78,177
3175,16647.0,14,214.06,169
3176,16648.0,21,270.85999999999996,38
3177,16650.0,24,518.42,71
3178,16652.0,123,6654.26,53
3179,16653.0,76,1166.92,15
3180,16654.0,31,594.97,140
3181,16655.0,261,3794.52,17
3182,16656.0,80,8568.24,21
3183,16657.0,208,933.62,9
3184,16658.0,8,123.24,367
3185,16659.0,2,39.12,188
3186,16660.0,17,810.4499999999999,15
3187,16665.0,9,135.39999999999998,361
3188,16666.0,32,118.98,18
3189,16667.0,53,570.13,67
3190,16668.0,20,306.71999999999997,14
3191,16669.0,161,1370.8700000000001,23
3192,16670.0,262,4022.46,16
3193,16671.0,6,1692.27,27
3194,16672.0,117,8093.59,1
3195,16674.0,98,319.61,54
3196,16676.0,92,1558.72,33
3197,16678.0,170,3013.83,2
3198,16679.0,3,129.75,365
3199,16680.0,10,183.7,42
3200,16681.0,44,1770.34,72
3201,16682.0,30,1028.0,4
3203,16685.0,62,324.24,60
3204,16686.0,588,3043.48,46
3205,16688.0,62,1260.86,0
3206,16689.0,16,303.26,75
3207,16690.0,13,208.63,43
3208,16692.0,3,1276.0,255
3209,16693.0,60,482.01,68
3210,16696.0,10,657.9000000000001,134
3211,16697.0,21,112.75,240
3212,16698.0,5,1998.0,226
3213,16700.0,312,5040.0,8
3214,16701.0,154,5150.2699999999995,8
3216,16706.0,123,531.35,36
3217,16708.0,27,656.63,45
3218,16709.0,79,3029.87,84
3219,16710.0,402,2483.04,18
3220,16711.0,22,1651.03,2
3221,16712.0,447,3645.43,8
3222,16713.0,632,6840.2300000000005,18
3223,16714.0,94,911.53,218
3224,16715.0,19,301.71999999999997,77
3225,16716.0,3,319.8000000000001,266
3226,16717.0,236,3278.36,8
3227,16718.0,45,623.75,368
3228,16719.0,203,1773.92,14
3229,16720.0,27,155.24,25
3230,16721.0,37,292.47,261
3231,16722.0,228,4711.21,16
3232,16723.0,43,589.15,90
3233,16725.0,152,775.07,301
3234,16726.0,185,1382.02,25
3235,16727.0,46,272.82,363
3236,16728.0,269,1054.67,45
3237,16729.0,668,7076.28,35
3238,16730.0,84,702.79,51
3239,16732.0,28,603.75,31
3240,16734.0,53,650.51,51
3241,16735.0,128,2269.21,78
3242,16737.0,1,417.59999999999997,52
3243,16738.0,1,3.75,297
3244,16739.0,16,312.55,171
3245,16742.0,4,0.0,46
3246,16743.0,193,2191.84,28
3247,16744.0,242,1304.76,10
3248,16745.0,358,7170.7,86
3249,16746.0,452,6694.31,4
3250,16747.0,45,826.96,24
3251,16748.0,69,1515.9,17
3252,16750.0,95,623.93,44
3253,16751.0,25,1764.72,30
3254,16752.0,9,207.5,372
3255,16753.0,34,223.92000000000002,57
3256,16754.0,2,2002.4,371
3257,16755.0,176,1484.63,113
3258,16756.0,13,239.4,214
3259,16757.0,7,106.83000000000001,318
3260,16758.0,22,369.34000000000003,64
3261,16759.0,43,772.84,7
3262,16761.0,13,316.62,96
3263,16762.0,89,1501.38,19
3264,16763.0,24,594.9,184
3265,16764.0,718,2758.25,3
3266,16765.0,1,34.0,293
3267,16766.0,34,1145.6,272
3268,16767.0,222,5580.6,30
3269,16768.0,58,458.04,47
3270,16769.0,40,380.39,259
3271,16770.0,146,744.9,57
3272,16771.0,255,2246.81,32
3273,16773.0,26,171.59,56
3274,16774.0,49,654.92,67
3275,16775.0,158,1695.66,9
3276,16776.0,76,388.28,59
3277,16777.0,50,226.35,79
3278,16778.0,16,245.94,73
3279,16779.0,344,10454.05,1
3280,16780.0,60,425.19,99
3281,16781.0,19,294.65,364
3282,16782.0,197,2242.25,9
3283,16784.0,3,107.6,19
3284,16788.0,155,597.48,122
3285,16789.0,5,80.8,7
3286,16790.0,95,1520.1200000000001,3
3287,16791.0,322,1706.28,28
3288,16792.0,12,110.38000000000001,281
3289,16793.0,16,243.84,56
3290,16794.0,287,1201.51,0
3291,16795.0,66,414.88,364
3292,16796.0,18,305.62,88
3293,16800.0,164,1201.49,10
3294,16801.0,121,867.83,162
3295,16803.0,24,332.3,64
3296,16804.0,60,536.99,22
3297,16805.0,98,460.59,173
3298,16806.0,103,801.49,102
3299,16807.0,67,1121.59,142
3300,16808.0,23,288.42,98
3301,16809.0,150,912.74,22
3302,16810.0,16,275.64,191
3303,16811.0,28,547.07,4
3304,16812.0,15,479.35,360
3305,16813.0,449,1692.98,7
3306,16814.0,325,6500.6,13
3307,16816.0,28,417.06,102
3308,16817.0,95,1446.95,2
3309,16818.0,191,3317.97,10
3310,16820.0,26,497.61,95
3311,16823.0,38,358.38,226
3312,16824.0,26,460.64,15
3313,16825.0,28,775.1800000000001,38
3314,16826.0,22,341.7,50
3315,16828.0,8,128.5,92
3316,16829.0,11,197.22,156
3317,16830.0,23,325.91,38
3318,16832.0,12,199.15,183
3319,16833.0,47,1106.53,0
3320,16834.0,24,413.46,227
3321,16835.0,10,180.85,127
3322,16836.0,11,251.87,39
3323,16837.0,166,3167.73,30
3324,16838.0,26,582.9,196
3326,16841.0,117,1774.62,36
3327,16842.0,64,1260.44,63
3328,16843.0,379,10183.82,42
3329,16846.0,11,214.32,49
3330,16847.0,12,193.44,42
3331,16848.0,14,281.42,52
3332,16849.0,8,124.57,186
3333,16850.0,19,332.41,333
3334,16851.0,20,342.45,3
3335,16852.0,9,144.91000000000003,9
3336,16855.0,19,328.4,23
3337,16856.0,2,35.400000000000006,14
3338,16858.0,13,345.89000000000004,365
3339,16859.0,72,473.14,105
3340,16861.0,8,151.65,59
3341,16863.0,28,481.35,28
3342,16866.0,11,207.73999999999998,140
3343,16869.0,129,805.62,22
3344,16871.0,139,2761.4900000000002,21
3345,16872.0,7,680.02,76
3346,16873.0,289,7066.31,4
3347,16875.0,123,2023.47,63
3348,16877.0,159,853.72,11
3349,16878.0,6,0.0,24
3350,16880.0,178,1519.08,30
3351,16881.0,1,432.0,66
3352,16882.0,39,705.12,66
3353,16883.0,38,276.73,186
3354,16884.0,26,429.84000000000003,37
3355,16885.0,101,471.51,14
3356,16887.0,37,194.88,34
3357,16889.0,135,1578.67,194
3358,16891.0,203,809.7,1
3359,16892.0,101,496.84000000000003,0
3360,16893.0,45,145.93,366
3361,16895.0,69,219.14,64
3362,16897.0,44,213.03,298
3363,16898.0,163,444.46,25
3364,16899.0,125,1281.56,7
3365,16900.0,82,187.6900000000001,11
3366,16902.0,44,1706.88,115
3367,16903.0,60,373.24,28
3368,16904.0,710,3754.27,3
3369,16905.0,209,3085.48,4
3370,16906.0,93,579.77,81
3371,16907.0,151,981.65,28
3372,16909.0,19,364.14,63
3373,16910.0,547,1510.06,3
3374,16912.0,105,2528.67,22
3375,16913.0,8,113.44,289
3376,16914.0,38,208.46,35
3377,16915.0,57,621.6800000000001,8
3378,16916.0,143,576.26,23
3379,16917.0,9,391.52,276
3380,16918.0,130,1043.34,49
3381,16919.0,327,2596.45,155
3382,16921.0,60,169.79,60
3383,16923.0,696,6666.83,11
3384,16924.0,89,739.5,20
3385,16926.0,14,230.25,370
3386,16927.0,6,543.05,115
3387,16928.0,213,2781.5,79
3388,16929.0,77,1295.39,3
3389,16930.0,54,380.55,25
3391,16932.0,53,161.94,52
3392,16933.0,49,530.08,0
3393,16934.0,62,950.9300000000001,54
3394,16936.0,57,262.68,25
3395,16938.0,242,1903.13,8
3396,16940.0,305,3049.88,51
3397,16942.0,283,1894.11,12
3398,16943.0,33,816.73,211
3399,16945.0,249,4345.5,21
3400,16947.0,21,406.48,235
3401,16948.0,19,435.02,138
3402,16949.0,61,1161.27,3
3403,16950.0,42,1178.56,56
3404,16951.0,87,1262.75,122
3405,16952.0,16,167.61,108
3406,16953.0,1,20.8,29
3407,16954.0,54,2085.08,0
3408,16955.0,26,493.67,184
3409,16956.0,18,292.34,8
3410,16957.0,16,416.64,238
3411,16959.0,7,117.35000000000001,86
3412,16960.0,101,507.05,38
3413,16961.0,14,234.17,115
3414,16963.0,7,110.55000000000001,186
3415,16965.0,26,201.19,226
3416,16966.0,31,2148.47,7
3417,16967.0,21,319.02,188
3418,16968.0,31,439.43,3
3419,16969.0,42,650.41,38
3420,16971.0,42,232.20999999999998,2
3421,16976.0,2,251.51999999999998,266
3422,16978.0,39,344.33,77
3423,16979.0,91,1809.05,3
3424,16980.0,87,1078.96,254
3425,16982.0,22,384.06,60
3426,16983.0,149,1920.2,12
3427,16984.0,418,4392.42,77
3428,16985.0,121,5461.62,16
3429,16986.0,3,1873.2,29
3430,16987.0,129,1625.05,2
3431,16988.0,7,126.12,4
3432,16989.0,12,1133.25,6
3433,16990.0,1,179.0,218
3434,16992.0,95,1601.8600000000001,10
3435,16995.0,1,-1.25,371
3436,16996.0,41,1427.46,29
3437,16997.0,12,702.0,287
3438,16998.0,6,287.02000000000004,149
3439,16999.0,23,484.82,22
3440,17001.0,169,3989.57,0
