,article_id,product_type_name,colour_group_name
37814,782616004,T-shirt,Black
37815,782616005,T-shirt,Grey
37816,782616007,T-shirt,Black
37817,782616009,T-shirt,Black
37818,782616011,T-shirt,Dark Blue
37819,782616015,T-shirt,White
37820,782616017,T-shirt,White
37821,782616019,T-shirt,Black
37822,782616020,T-shirt,White
37823,782616021,T-shirt,Black
37824,782616023,T-shirt,Dark Blue
37825,782616025,T-shirt,Black
37826,782616027,T-shirt,Black
37827,782616029,T-shirt,Black
37828,782616032,T-shirt,Dark Blue
37829,782616035,T-shirt,Dark Blue
37830,782627001,Cardigan,Light Pink
37831,782627002,Cardigan,Yellow
37832,782634001,Dress,Off White
37833,782643001,Trousers,Light Yellow
37834,782689001,Sweater,Light Pink
37835,782689003,Sweater,Dark Red
37836,782693001,Cardigan,Light Blue
37837,782726001,Sweater,Dark Grey
37838,782727001,Hoodie,Black
37839,782727002,Hoodie,Greenish Khaki
37840,782734001,Underwear bottom,Black
37841,782734003,Underwear bottom,Light Pink
37842,782734004,Underwear bottom,Black
37843,782742001,Dress,Black
37844,782742003,Dress,Orange
37845,782759001,Top,Black
37846,782760001,Socks,White
37847,782761002,Socks,Dark Blue
37848,782761004,Socks,Greenish Khaki
37849,782761011,Socks,Black
37850,782761030,Socks,Dark Blue
37851,782767001,Cardigan,Dark Blue
37852,782769001,Sweater,Light Beige
37853,782769002,Sweater,Yellowish Brown
37854,782784001,Shorts,Black
37855,782797001,Skirt,Yellow
37856,782797002,Skirt,Dark Green
37857,782816002,Jacket,Beige
37858,782859001,Dress,Dark Blue
37859,782859002,Dress,Black
37860,782859003,Dress,Orange
37861,782859004,Dress,Blue
37862,782874001,Blouse,White
37863,782874002,Blouse,Black
37864,782874003,Blouse,Dark Red
37865,782874004,Blouse,Dark Green
37866,782875001,Blouse,Dark Orange
37867,782875003,Blouse,Light Beige
37868,782880007,Hoodie,Beige
37869,782880014,Hoodie,Black
37870,782890001,Shirt,White
37871,782900002,Vest top,Off White
37872,782901004,T-shirt,Light Beige
37873,782901006,T-shirt,Black
37874,782902001,Trousers,Black
37875,782904001,T-shirt,White
37876,782921001,Trousers,Black
37877,783012001,Heeled sandals,Yellowish Brown
37878,783013001,Heeled sandals,Black
37879,783014001,Other shoe,Black
37880,783014003,Other shoe,Yellowish Brown
37881,783018001,Pumps,Black
37882,783038001,Top,Black
37883,783056001,Underwear body,Black
37884,783073001,Jumpsuit/Playsuit,Off White
37885,783082001,Jacket,Dark Blue
37886,783098001,Underwear bottom,Black
37887,783098002,Underwear bottom,Pink
37888,783126001,Jacket,Black
37889,783129002,Sweater,Black
37890,783144005,Blazer,Dark Green
37891,783144006,Blazer,Dark Red
37892,783147004,Trousers,Dark Grey
37893,783149001,Underwear set,Dark Blue
37894,783149004,Underwear set,White
37895,783186004,Trousers,Black
37896,783186006,Trousers,Beige
37897,783189001,Vest top,Black
37898,783217001,Trousers,Beige
37899,783217003,Trousers,Black
37900,783217005,Trousers,Dark Blue
37901,783239001,Dress,Greenish Khaki
37902,783244001,Blazer,Black
37903,783244002,Blazer,Dark Red
37904,783244005,Blazer,Red
37905,783245001,Blazer,Dark Red
37906,783245003,Blazer,Yellowish Brown
37907,783262001,Jacket,Beige
37908,783264001,Jacket,Off White
37909,783280001,Dress,Black
37910,783280002,Dress,Grey
37911,783280003,Dress,Light Orange
37912,783280004,Dress,Greenish Khaki
37913,783294001,Bag,Black
37914,783302001,Leggings/Tights,Red
37915,783309001,Boots,Black
37916,783309002,Boots,Yellowish Brown
37917,783310001,Boots,Black
37918,783329001,Skirt,Black
37919,783330001,Skirt,White
37920,783331001,Dress,Dark Yellow
37921,783333001,Dress,Black
37922,783333002,Dress,Dark Yellow
37923,783333003,Dress,Grey
37924,783335002,T-shirt,White
37925,783335003,T-shirt,Black
37926,783335008,T-shirt,Red
37927,783335013,T-shirt,Dark Orange
37928,783335018,T-shirt,Dark Green
37929,783345001,Shorts,Black
37930,783346001,Trousers,Black
37931,783346003,Trousers,Yellowish Brown
37932,783346006,Trousers,Light Beige
37933,783346008,Trousers,Black
37934,783346009,Trousers,Dark Blue
37935,783346011,Trousers,Dark Beige
37936,783346013,Trousers,Off White
37937,783346015,Trousers,Yellowish Brown
37938,783346016,Trousers,Greenish Khaki
37939,783346017,Trousers,Black
37940,783346018,Trousers,Dark Blue
37941,783346020,Trousers,Black
37942,783346021,Trousers,Black
37943,783346023,Trousers,Beige
37944,783346024,Trousers,White
37945,783346028,Trousers,Greenish Khaki
37946,783346030,Trousers,Beige
37947,783346032,Trousers,Dark Orange
37948,783354001,Blazer,Dark Grey
37949,783354002,Blazer,Dark Blue
37950,783354005,Blazer,Off White
37951,783354006,Blazer,Dark Blue
37952,783354007,Blazer,Blue
37953,783354009,Blazer,Dark Green
37954,783359001,Cap/peaked,Grey
37955,783359006,Cap/peaked,Black
37956,783359010,Cap,Dark Blue
37957,783374001,Dress,Beige
37958,783380001,Swimwear bottom,Orange
37959,783380002,Swimwear bottom,Other Pink
37960,783380003,Swimwear bottom,White
37961,783384001,Blazer,Grey
37962,783384005,Blazer,Beige
37963,783384008,Blazer,Black
37964,783388001,Sweater,Black
37965,783388002,Sweater,Grey
37966,783388005,Sweater,Off White
37967,783388006,Sweater,Light Orange
37968,783398001,Dress,Black
37969,783417001,Dress,Light Beige
37970,783417002,Dress,Black
37971,783417003,Dress,Off White
37972,783418001,Cap,Black
37973,783418002,Cap,White
37974,783418003,Cap/peaked,Dark Blue
37975,783418006,Cap/peaked,Light Pink
37976,783418011,Cap/peaked,Beige
37977,783420001,Dress,Black
37978,783421001,Dress,Off White
37979,783422001,Dress,Black
37980,783440002,Underwear bottom,Black
37981,783440003,Underwear bottom,Dark Red
37982,783440004,Underwear bottom,Red
37983,783440005,Underwear bottom,Dark Red
37984,783444001,Dress,White
37985,783444002,Dress,Light Blue
37986,783490001,Shorts,Dark Blue
37987,783497001,Dress,Black
37988,783497002,Dress,Light Pink
37989,783497006,Dress,Dark Green
37990,783504001,Pyjama set,Black
37991,783504004,Pyjama set,Light Pink
37992,783507001,Pyjama set,Black
37993,783515001,Bra,Dark Orange
37994,783516001,Jacket,Dark Beige
37995,783517002,Pyjama set,Black
37996,783517003,Pyjama set,Light Pink
37997,783517005,Pyjama set,Beige
37998,783517006,Pyjama set,Beige
37999,783543005,T-shirt,Greenish Khaki
38000,783543006,T-shirt,Dark Red
38001,783543013,T-shirt,Light Grey
38002,783543018,T-shirt,Dark Beige
38003,783543020,T-shirt,Yellow
38004,783552001,Jumpsuit/Playsuit,Red
38005,783552002,Jumpsuit/Playsuit,Black
38006,783553002,Dress,Dark Blue
38007,783553004,Dress,Turquoise
38008,783573001,Jacket,Black
38009,783580001,Dress,Light Beige
38010,783608001,Boots,Black
38011,783608002,Boots,Yellowish Brown
38012,783621001,Boots,Black
38013,783624001,Boots,Black
38014,783625001,Boots,Black
38015,783626002,Boots,Yellowish Brown
38016,783627001,Boots,Black
38017,783627002,Boots,Dark Red
38018,783636001,Boots,Yellowish Brown
38019,783636003,Boots,Black
38020,783645001,Bodysuit,Black
38021,783645003,Bodysuit,White
38022,783645004,Bodysuit,Yellow
38023,783647001,Boots,Black
38024,783647002,Boots,Yellowish Brown
38025,783652001,Bootie,Black
38026,783660001,Bootie,Black
38027,783682003,Gloves,Light Pink
38028,783685001,Top,Light Pink
38029,783691001,Underwear bottom,Black
38030,783694001,Underwear bottom,Grey
38031,783707002,Socks,Black
38032,783707004,Socks,Dark Blue
38033,783707005,Socks,Pink
38034,783707012,Socks,Dark Blue
38035,783707015,Socks,Dark Blue
38036,783707019,Socks,Red
38037,783707021,Socks,Dark Blue
38038,783707026,Socks,Light Green
38039,783707028,Socks,Pink
38040,783707029,Socks,Black
38041,783707030,Socks,Turquoise
38042,783707031,Socks,Pink
38043,783707032,Socks,Dark Blue
38044,783707033,Socks,Grey
38045,783707034,Socks,Black
38046,783707036,Socks,Dark Purple
38047,783707037,Socks,Dark Blue
38048,783707038,Socks,Black
38049,783707039,Socks,Dark Blue
38050,783707041,Socks,Blue
38051,783707043,Socks,Grey
38052,783707045,Socks,Grey
38053,783707046,Socks,Black
38054,783707047,Socks,Dark Turquoise
38055,783707048,Socks,Dark Grey
38056,783707049,Socks,Black
38057,783707050,Socks,Blue
38058,783707056,Socks,Black
38059,783707057,Socks,Dark Blue
38060,783707062,Socks,Red
38061,783707063,Socks,Purple
38062,783707064,Socks,Dark Blue
38063,783707065,Socks,Dark Blue
38064,783707066,Socks,Light Blue
38065,783707067,Socks,Grey
38066,783707069,Socks,Dark Green
38067,783707070,Socks,Orange
38068,783707078,Socks,Pink
38069,783707079,Socks,Turquoise
38070,783707080,Socks,Black
38071,783707081,Socks,Blue
38072,783707082,Socks,Dark Purple
38073,783707084,Socks,Beige
38074,783707085,Socks,Grey
38075,783707086,Socks,Black
38076,783707087,Socks,Black
38077,783707089,Socks,Light Purple
38078,783707091,Socks,Black
38079,783707093,Socks,Greenish Khaki
38080,783707096,Socks,Blue
38081,783707097,Socks,Greenish Khaki
38082,783707106,Socks,Dark Blue
38083,783707109,Socks,Black
38084,783707110,Socks,Black
38085,783707111,Socks,White
38086,783707112,Socks,Light Yellow
38087,783707116,Socks,Light Blue
38088,783707122,Socks,Turquoise
38089,783707123,Socks,Pink
38090,783707143,Socks,Dark Blue
38091,783707146,Socks,Dark Blue
38092,783707147,Socks,Dark Blue
38093,783707150,Socks,Turquoise
38094,783707152,Socks,Light Turquoise
38095,783707163,Socks,Black
38096,783707167,Socks,Dark Blue
38097,783707168,Socks,Dark Green
38098,783707175,Socks,Dark Blue
38099,783723001,Other accessories,Dark Green
38100,783726001,Hat/beanie,Light Pink
38101,783729002,Polo shirt,White
38102,783734001,Scarf,Black
38103,783734002,Scarf,Light Beige
38104,783738001,Blouse,White
38105,783738002,Blouse,Light Yellow
38106,783751001,Blouse,Light Beige
38107,783751002,Blouse,White
38108,783751003,Blouse,Black
38109,783768001,Dress,Light Yellow
38110,783775002,Dress,Black
38111,783775004,Dress,Black
38112,783798003,Jumpsuit/Playsuit,Dark Blue
38113,783801001,Dress,Yellow
38114,783801002,Dress,Off White
38115,783802002,Dress,Black
38116,783802003,Dress,Off White
38117,783807001,Dress,Light Yellow
38118,783822003,Dress,Off White
38119,783830001,Underwear body,Black
38120,783831001,Dress,Light Beige
38121,783834002,Blouse,Red
38122,783838001,Dress,Red
38123,783843002,Blouse,Light Beige
38124,783844002,Blouse,Red
38125,783850001,Vest top,Off White
38126,783850002,Vest top,Black
38127,783864001,Bra,Black
38128,783902004,Other accessories,Light Beige
38129,783921001,Belt,Black
38130,783921002,Belt,Yellow
38131,783924001,Sweater,Light Grey
38132,783925002,Sweater,Green
38133,783925003,Sweater,Red
38134,783926002,T-shirt,Black
38135,783933001,Belt,Black
38136,783933002,Belt,Dark Red
38137,783934001,Blazer,Dark Blue
38138,783969001,Trousers,Black
38139,783969002,Trousers,Dark Blue
38140,783969004,Trousers,Beige
38141,783978004,Blouse,White
38142,783978007,Blouse,Light Orange
38143,783978008,Blouse,Greenish Khaki
38144,784001001,Blouse,White
38145,784001002,Blouse,Black
38146,784001003,Blouse,Dark Green
38147,784001004,Blouse,Dark Red
38148,784001005,Blouse,White
38149,784001006,Blouse,Dark Turquoise
38150,784021003,Sweater,Dark Beige
38151,784021004,Sweater,Grey
38152,784021005,Sweater,Black
38153,784030001,Sunglasses,Dark Blue
38154,784053001,Skirt,Black
38155,784053005,Skirt,Black
38156,784055001,Dress,Dark Green
38157,784071001,Sweater,Black
38158,784073001,Top,Light Beige
38159,784075003,Top,Dark Blue
38160,784090001,Blouse,Light Beige
38161,784090002,Blouse,Dark Grey
38162,784110001,Blouse,Off White
38163,784113001,Dress,Black
38164,784113003,Dress,White
38165,784143001,Vest top,Light Beige
38166,784175001,Dress,Black
38167,784175002,Dress,Dark Blue
38168,784175003,Dress,Dark Pink
38169,784176001,Dress,Dark Blue
38170,784176002,Dress,Light Pink
38171,784187001,Skirt,Dark Blue
38172,784192001,Top,Dark Green
38173,784192002,Top,White
38174,784205002,Hair/alice band,Off White
38175,784205003,Hair/alice band,Black
38176,784205006,Hair/alice band,Light Grey
38177,784205010,Hair/alice band,Pink
38178,784205011,Hair/alice band,Light Pink
38179,784205012,Hair/alice band,Black
38180,784205013,Hair/alice band,Dark Orange
38181,784205020,Hair/alice band,Orange
38182,784205027,Hair/alice band,Black
38183,784208002,Dress,Black
38184,784210001,Pyjama set,White
38185,784210003,Pyjama set,Light Turquoise
38186,784229001,Blouse,White
38187,784229002,Blouse,Dark Red
38188,784229004,Blouse,Black
38189,784229005,Blouse,Yellow
38190,784229007,Blouse,Light Pink
38191,784237002,Garment Set,Dark Blue
38192,784245002,Trousers,Black
38193,784245004,Trousers,Beige
38194,784247002,Hoodie,Black
38195,784247003,Hoodie,Beige
38196,784247007,Hoodie,Light Pink
38197,784247008,Hoodie,Beige
38198,784265001,Coat,Dark Blue
38199,784265002,Coat,Beige
38200,784267001,Coat,Light Beige
38201,784271001,Blazer,Black
38202,784272001,Coat,Dark Green
38203,784272002,Coat,Light Beige
38204,784273001,Coat,Beige
38205,784274001,Dress,Black
38206,784276001,Jacket,Other Red
38207,784276002,Jacket,Grey
38208,784276003,Jacket,White
38209,784276004,Jacket,Black
38210,784276006,Jacket,Beige
38211,784277002,Jacket,Beige
38212,784278001,Coat,Yellowish Brown
38213,784279001,Coat,Black
38214,784284001,Trousers,Black
38215,784289001,Trousers,Black
38216,784313001,Dress,Black
38217,784313002,Dress,Yellowish Brown
38218,784332002,Shorts,Black
38219,784333001,Vest top,Black
38220,784333003,Vest top,Light Beige
38221,784338001,Vest top,Black
38222,784347001,Cap/peaked,Black
38223,784347008,Cap/peaked,Black
38224,784349001,Other accessories,Dark Red
38225,784349002,Other accessories,Light Pink
38226,784375001,Shorts,Dark Red
38227,784375005,Shorts,Light Beige
38228,784383001,Vest top,White
38229,784383002,Vest top,Red
38230,784384002,Jacket,Grey
38231,784384003,Jacket,Off White
38232,784392001,Coat,Light Grey
38233,784396001,Dress,Black
38234,784396002,Dress,Red
38235,784396003,Dress,Pink
38236,784396004,Dress,Black
38237,784397001,Dress,Light Beige
38238,784406002,Bra,Dark Red
38239,784415001,Top,White
38240,784415002,Top,White
38241,784415003,Top,Blue
38242,784415006,Top,Light Beige
38243,784427002,Trousers,Dark Red
38244,784432001,Dress,Dark Red
38245,784432002,Dress,Yellow
38246,784432006,Dress,Blue
38247,784432009,Dress,White
38248,784437002,Blouse,Black
38249,784458001,Sneakers,Light Beige
38250,784460001,Blouse,White
38251,784466001,Shirt,Dark Beige
38252,784467003,Blouse,Dark Turquoise
38253,784467005,Blouse,Black
38254,784467007,Blouse,Light Beige
38255,784472003,Polo shirt,Light Green
38256,784472005,Polo shirt,Light Purple
38257,784485001,Blouse,Dark Turquoise
38258,784485002,Blouse,Black
38259,784485003,Blouse,Yellowish Brown
38260,784500001,Blouse,Black
38261,784505004,Blouse,Yellowish Brown
38262,784505005,Blouse,White
38263,784507001,Leggings/Tights,Black
38264,784537002,Socks,Light Pink
38265,784537003,Socks,Dark Red
38266,784537005,Socks,Grey
38267,784538001,T-shirt,Dark Red
38268,784539001,Vest top,Black
38269,784547001,Top,Other Yellow
38270,784547002,Top,White
38271,784547003,Top,Light Pink
38272,784547004,Top,Black
38273,784554001,Cardigan,Light Orange
38274,784587001,Dress,Black
38275,784587002,Dress,Dark Green
38276,784587008,Dress,Black
38277,784624001,Sweater,Black
38278,784624002,Sweater,Light Beige
38279,784624004,Sweater,Dark Beige
38280,784625001,Sweater,Dark Blue
38281,784644001,Sweater,Beige
38282,784644002,Sweater,Dark Blue
38283,784650001,Sweater,Light Grey
38284,784650002,Sweater,Light Pink
38285,784650004,Sweater,Light Blue
38286,784650006,Sweater,Green
38287,784650008,Sweater,Black
38288,784677001,Hoodie,Pink
38289,784677002,Hoodie,Black
38290,784698001,Dress,Dark Green
38291,784698003,Dress,Dark Red
38292,784722001,Pyjama set,Beige
38293,784727001,Pyjama set,Dark Blue
38294,784727007,Pyjama set,Black
38295,784733001,Sweater,Black
38296,784733002,Sweater,Light Beige
38297,784747001,Dress,Black
38298,784747002,Dress,White
38299,784774006,Trousers,Dark Blue
38300,784783001,Swimsuit,Dark Orange
38301,784784001,Bikini top,Dark Orange
38302,784784002,Bikini top,Black
38303,784785001,Swimwear bottom,Dark Orange
38304,784785002,Swimwear bottom,Black
38305,784848001,Hoodie,Orange
38306,784848003,Hoodie,Black
38307,784849001,Socks,Pink
38308,784849002,Socks,Dark Orange
38309,784855001,Dress,Off White
38310,784856001,Slippers,Pink
38311,784858001,Sweater,Other Pink
38312,784858002,Sweater,Yellow
38313,784858003,Sweater,Black
38314,784878001,Dress,Off White
38315,784908001,Dress,Black
38316,784913001,Skirt,Dark Yellow
38317,784919003,Jacket,Red
38318,784922002,Vest top,Black
38319,784922003,Vest top,Dark Orange
38320,784924001,Shirt,Blue
38321,784926001,Top,Black
38322,784926002,Top,White
38323,784926003,Top,Light Beige
38324,784972002,Sweater,White
38325,784972004,Sweater,Light Blue
38326,784982001,Bag,Black
38327,784990001,Dress,Off White
38328,785018002,T-shirt,Dark Orange
38329,785018003,Top,Black
38330,785018004,Top,Dark Green
38331,785018005,T-shirt,Grey
38332,785018008,T-shirt,White
38333,785018009,T-shirt,Greenish Khaki
38334,785018010,T-shirt,Grey
38335,785027001,Night gown,Dark Blue
38336,785027002,Night gown,Black
38337,785034001,Pyjama set,Grey
38338,785034004,Pyjama set,Beige
38339,785034005,Pyjama set,Light Pink
38340,785034008,Pyjama set,Grey
38341,785034009,Pyjama set,Beige
38342,785041005,Bodysuit,Black
38343,785058001,Pyjama set,Light Pink
38344,785058002,Pyjama set,Black
38345,785060001,Pyjama set,Black
38346,785060003,Pyjama set,Beige
38347,785069001,Pyjama set,Pink
38348,785069002,Pyjama set,Black
38349,785071001,T-shirt,Dark Pink
38350,785071003,T-shirt,Greenish Khaki
38351,785071004,T-shirt,Beige
38352,785071006,T-shirt,Dark Orange
38353,785081001,Dress,Black
38354,785086001,Night gown,Black
38355,785086002,Night gown,Dark Red
38356,785089001,Pyjama bottom,Light Pink
38357,785090001,Pyjama set,Black
38358,785091001,Nipple covers,Pink
38359,785100001,Blazer,Dark Blue
38360,785137001,Top,Beige
38361,785138001,Trousers,Dark Blue
38362,785186002,Top,Grey
38363,785226002,Trousers,Dark Grey
38364,785226004,Trousers,Light Blue
38365,785314001,Pyjama set,Dark Blue
38366,785321001,Gloves,Black
38367,785327001,Pyjama bottom,Black
38368,785327002,Pyjama bottom,Beige
38369,785336001,Pyjama set,Black
38370,785344001,Pyjama bottom,Light Blue
38371,785364001,Underwear Tights,Black
38372,785364002,Underwear Tights,Beige
38373,785364004,Underwear Tights,Black
38374,785367001,Trousers,Dark Blue
38375,785398001,Dress,Light Beige
38376,785402001,Jumpsuit/Playsuit,Black
38377,785402004,Jumpsuit/Playsuit,Dark Orange
38378,785414001,T-shirt,White
38379,785414002,T-shirt,Black
38380,785416003,Skirt,Dark Orange
38381,785416004,Skirt,Light Yellow
38382,785439001,Trousers,Black
38383,785440001,Necklace,Gold
38384,785444001,Trousers,Dark Blue
38385,785446001,Bag,Black
38386,785453001,Jacket,Dark Blue
38387,785456001,Jacket,Black
38388,785459001,Jacket,Black
38389,785464001,Trousers,Light Grey
38390,785464003,Trousers,Black
38391,785465001,Trousers,Off White
38392,785504002,Pyjama set,Beige
38393,785505001,Gloves,Black
38394,785506001,Pyjama set,Black
38395,785515002,Blazer,Black
38396,785515003,Blazer,Silver
38397,785523001,Pyjama bottom,Light Pink
38398,785575001,Trousers,Black
38399,785575002,Trousers,Blue
38400,785593008,Skirt,Black
38401,785593009,Skirt,Red
38402,785643001,Dress,White
38403,785665001,Sweater,Black
38404,785665002,Sweater,Dark Green
38405,785695001,Bag,Black
38406,785695003,Bag,Light Beige
38407,785695005,Bag,Red
38408,785706001,Jacket,Light Beige
38409,785709001,Jacket,Greenish Khaki
38410,785709002,Jacket,Pink
38411,785709005,Jacket,Black
38412,785710001,Sweater,Black
38413,785710003,Sweater,Dark Green
38414,785748001,Dress,Black
38415,785784001,Sweater,Light Grey
38416,785784002,Sweater,Black
38417,785787003,Dress,Black
38418,785796001,Cap/peaked,Black
38419,785796002,Cap/peaked,Light Grey
38420,785816001,Bag,Black
38421,785817001,Pyjama set,Grey
38422,785822001,T-shirt,Light Pink
38423,785822003,T-shirt,White
38424,785822004,T-shirt,Green
38425,785827001,Blouse,Black
38426,785827002,Blouse,Light Pink
38427,785829001,Blouse,White
38428,785832002,Trousers,Dark Grey
38429,785853001,Sweater,Black
38430,785853003,Sweater,Beige
38431,785855001,Underwear bottom,Black
38432,785856001,Underwear bottom,Black
38433,785861001,Dress,Greenish Khaki
38434,785866001,Sneakers,Other Pink
38435,785913001,T-shirt,Beige
38436,785913002,T-shirt,Beige
38437,785913003,T-shirt,Dark Blue
38438,785914001,Trousers,Black
38439,785931001,Trousers,White
38440,785931002,Trousers,Dark Blue
38441,785939001,Other accessories,Dark Red
38442,785948007,Underwear bottom,Green
38443,785954002,Trousers,Dark Blue
38444,785961002,T-shirt,Light Grey
38445,786022001,Dress,Dark Red
38446,786022004,Dress,Dark Blue
38447,786022005,Dress,Greenish Khaki
38448,786022007,Dress,Black
38449,786024003,Dress,Black
38450,786076001,Shirt,White
38451,786077001,Sweater,White
38452,786082001,Top,White
38453,786082002,Top,Light Yellow
38454,786088001,Shirt,Dark Beige
38455,786088002,Shirt,Dark Blue
38456,786088003,Shirt,Greenish Khaki
38457,786089001,Skirt,Light Blue
38458,786101002,Pyjama set,Black
38459,786101003,Pyjama set,Light Blue
38460,786119001,Dress,Light Blue
38461,786132002,Leggings/Tights,Dark Orange
38462,786132004,Leggings/Tights,Dark Grey
38463,786176001,Jacket,Black
38464,786176003,Jacket,Greenish Khaki
38465,786187001,Bra,Black
38466,786187002,Bra,Yellowish Brown
38467,786187003,Bra,White
38468,786187005,Bra,Greenish Khaki
38469,786193001,Trousers,Black
38470,786197001,Skirt,Dark Blue
38471,786197002,Skirt,Black
38472,786197004,Skirt,Off White
38473,786197005,Skirt,Light Pink
38474,786202001,Jacket,Beige
38475,786221001,Scarf,Black
38476,786241001,Jumpsuit/Playsuit,Black
38477,786241002,Jumpsuit/Playsuit,Yellow
38478,786242001,Dress,Black
38479,786243001,Bodysuit,Red
38480,786245001,Sweater,Beige
38481,786245002,Sweater,Grey
38482,786245003,Sweater,Beige
38483,786250001,Jumpsuit/Playsuit,Turquoise
38484,786253001,Dress,Dark Blue
38485,786257005,Dress,Pink
38486,786286002,Shirt,White
38487,786286004,Shirt,Greenish Khaki
38488,786304001,Sweater,Black
38489,786304002,Sweater,Off White
38490,786304003,Sweater,Dark Green
38491,786304005,Sweater,Greenish Khaki
38492,786304006,Sweater,Light Pink
38493,786304007,Sweater,Blue
38494,786304008,Sweater,Light Turquoise
38495,786304009,Sweater,Dark Purple
38496,786304010,Sweater,White
38497,786307001,Vest top,Black
38498,786307002,Vest top,Dark Orange
38499,786307003,Vest top,Black
38500,786333001,Earring,Gold
38501,786336001,Dress,Black
38502,786336003,Dress,Dark Red
38503,786336004,Dress,Red
38504,786336005,Dress,Dark Grey
38505,786336007,Dress,Dark Green
38506,786347001,Dress,Black
38507,786347002,Dress,Yellowish Brown
38508,786347008,Dress,Grey
38509,786359001,Earring,Gold
38510,786395001,Blouse,White
38511,786424001,Hair clip,Off White
38512,786441002,Leggings/Tights,White
38513,786490001,Hat/brim,Black
38514,786499002,Sweater,Light Beige
38515,786499005,Sweater,Yellowish Brown
38516,786499006,Sweater,Dark Blue
38517,786501004,Jumpsuit/Playsuit,Grey
38518,786524001,Boots,Black
38519,786542001,Dress,Black
38520,786542002,Dress,Dark Grey
38521,786565001,Skirt,Dark Blue
38522,786579001,Bra,Black
38523,786579002,Bra,White
38524,786593001,Dress,White
38525,786603003,Dungarees,Dark Blue
38526,786657003,Dress,Off White
38527,786657004,Dress,Black
38528,786663001,Dress,White
38529,786667001,Boots,Black
38530,786667002,Boots,Yellowish Brown
38531,786667006,Boots,Black
38532,786668001,Vest top,Yellowish Brown
38533,786684002,T-shirt,Dark Blue
38534,786727001,Leggings/Tights,Black
38535,786743001,Coat,Yellowish Brown
38536,786743002,Coat,Black
38537,786743003,Coat,Yellowish Brown
38538,786751001,Coat,Light Grey
38539,786752001,Coat,Dark Yellow
38540,786754001,Bracelet,Yellow
38541,786764001,Skirt,Beige
38542,786814001,Top,Off White
38543,786818001,Jacket,Beige
38544,786844001,Sweater,Dark Grey
38545,786844002,Sweater,Light Orange
38546,786844003,Sweater,Yellowish Brown
38547,786875001,Underwear bottom,Black
38548,786875002,Underwear bottom,Dark Pink
38549,786888001,Top,Dark Orange
38550,786904001,Pyjama set,Light Pink
38551,786906001,Blouse,Red
38552,786920001,Jacket,Dark Beige
38553,786920002,Jacket,Light Beige
38554,786921001,Jacket,Yellowish Brown
38555,786925001,Cardigan,Light Pink
38556,786925004,Cardigan,Dark Red
38557,786925005,Cardigan,Dark Green
38558,786925016,Cardigan,Light Beige
38559,786932002,Pyjama set,Black
38560,786958001,Garment Set,White
38561,786971002,Cardigan,Dark Blue
38562,786978001,Sweater,Green
38563,786978003,Sweater,Dark Beige
38564,786978004,Sweater,Light Orange
38565,786978007,Sweater,Black
38566,786981003,Sweater,Light Beige
38567,786981004,Sweater,Dark Green
38568,786984001,Blouse,Light Blue
38569,786991001,Jumpsuit/Playsuit,Off White
38570,786998001,Sweater,Off White
38571,787003002,Hoodie,Dark Blue
38572,787028001,Jacket,Light Beige
38573,787028002,Jacket,Dark Beige
38574,787028005,Jacket,Blue
38575,787032001,Cardigan,Grey
38576,787039001,Dress,Red
38577,787049001,Jacket,Greenish Khaki
38578,787052003,Jacket,Dark Orange
38579,787052004,Jacket,Dark Green
38580,787053001,Jacket,Yellowish Brown
38581,787079001,Jacket,Greenish Khaki
38582,787095001,Jacket,Black
38583,787095002,Jacket,Light Beige
38584,787095003,Jacket,Grey
38585,787096001,Jacket,Yellow
38586,787096002,Jacket,Dark Pink
38587,787097001,Jacket,Light Beige
38588,787123005,Sweater,Dark Red
38589,787123007,Sweater,Black
38590,787123009,Sweater,Dark Blue
38591,787123010,Sweater,Dark Grey
38592,787125001,Cardigan,Black
38593,787125006,Cardigan,Beige
38594,787128001,Coat,Yellowish Brown
38595,787144002,Coat,Yellowish Brown
38596,787147001,Jacket,Dark Beige
38597,787147002,Jacket,Black
38598,787147003,Jacket,Grey
38599,787148001,Jacket,Black
38600,787153001,Underwear Tights,Grey
38601,787153002,Underwear Tights,Black
38602,787160001,Jacket,Black
38603,787164001,Jacket,Yellowish Brown
38604,787172001,Jacket,Dark Green
38605,787175002,Jacket,Yellowish Brown
38606,787178001,Jacket,Black
38607,787180001,Coat,Black
38608,787181001,Skirt,Black
38609,787185003,Sweater,Dark Blue
38610,787189002,Night gown,Light Pink
38611,787216001,Skirt,Black
38612,787216003,Skirt,Black
38613,787221002,Dress,White
38614,787223001,Dress,Beige
38615,787225001,Trousers,Black
38616,787235001,Dress,Black
38617,787235002,Dress,Dark Red
38618,787237001,Dress,Beige
38619,787237002,Dress,Black
38620,787237005,Dress,Dark Green
38621,787237006,Dress,Black
38622,787237007,Dress,Black
38623,787237008,Dress,Light Beige
38624,787260001,Blouse,White
38625,787260003,Blouse,Black
38626,787260004,Blouse,Dark Blue
38627,787260005,Blouse,Yellow
38628,787260009,Blouse,Dark Red
38629,787285001,Dress,Black
38630,787285003,Dress,Light Beige
38631,787285005,Dress,Beige
38632,787307001,Dress,Beige
38633,787387001,Jumpsuit/Playsuit,Black
38634,787420001,Dress,Red
38635,787457001,Trousers,Dark Pink
